continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
Asia,Philippines,27/04/2020,7777,198,188.286,511,10,11.857,70.033,1.783,1.696,4.602,0.09,0.107,1.06,,,,,,,,,84935,4428,0.765,0.04,3872,0.035,0.0486,20.6,people tested,,,,,,,,,,,,,,100,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,28/04/2020,7958,181,194.143,530,19,13.286,71.663,1.63,1.748,4.773,0.171,0.12,1.09,,,,,,,,,89369,4434,0.805,0.04,4095,0.037,0.0474,21.1,people tested,,,,,,,,,,,,,,100,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,29/04/2020,8212,254,214.571,558,28,16,73.951,2.287,1.932,5.025,0.252,0.144,1.18,,,,,,,,,94388,5019,0.85,0.045,4295,0.039,0.05,20,people tested,,,,,,,,,,,,,,100,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,30/04/2020,8488,276,215.286,568,10,15.143,76.436,2.485,1.939,5.115,0.09,0.136,1.2,,,,,,,,,99190,4802,0.893,0.043,4449,0.04,0.0484,20.7,people tested,,,,,,,,,,,,,,100,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,-14913.4,-7.26,-11.28,-134.2981988
Asia,Philippines,01/05/2020,8772,284,225.714,579,11,14.571,78.994,2.557,2.033,5.214,0.099,0.131,1.17,,,,,,,,,103122,3932,0.929,0.035,4415,0.04,0.0511,19.6,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,02/05/2020,8928,156,233.429,603,24,15.571,80.398,1.405,2.102,5.43,0.216,0.14,1.08,,,,,,,,,108330,5208,0.976,0.047,4528,0.041,0.0516,19.4,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,03/05/2020,9223,295,234.857,607,4,15.143,83.055,2.657,2.115,5.466,0.036,0.136,1.1,,,,,,,,,112817,4487,1.016,0.04,4616,0.042,0.0509,19.7,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,04/05/2020,9485,262,244,623,16,16,85.414,2.359,2.197,5.61,0.144,0.144,1.1,,,,,,,,,118281,5464,1.065,0.049,4764,0.043,0.0512,19.5,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,05/05/2020,9684,199,246.571,637,14,15.286,87.206,1.792,2.22,5.736,0.126,0.138,1.1,,,,,,,,,124836,6555,1.124,0.059,5067,0.046,0.0487,20.5,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,06/05/2020,10004,320,256,658,21,14.286,90.088,2.882,2.305,5.925,0.189,0.129,1.14,,,,,,,,,129973,5137,1.17,0.046,5084,0.046,0.0504,19.9,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,07/05/2020,10343,339,265,685,27,16.714,93.141,3.053,2.386,6.169,0.243,0.151,1.08,,,,,,,,,135374,5401,1.219,0.049,5169,0.047,0.0513,19.5,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,08/05/2020,10463,120,241.571,696,11,16.714,94.221,1.081,2.175,6.268,0.099,0.151,0.92,,,,,,,,,140906,5532,1.269,0.05,5398,0.049,0.0448,22.3,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,09/05/2020,10610,147,240.286,704,8,14.429,95.545,1.324,2.164,6.34,0.072,0.13,0.89,,,,,,,,,148036,7130,1.333,0.064,5672,0.051,0.0424,23.6,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,10/05/2020,10794,184,224.429,719,15,16,97.202,1.657,2.021,6.475,0.135,0.144,0.93,,,,,,,,,156793,8757,1.412,0.079,6282,0.057,0.0357,28,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,11/05/2020,11086,292,228.714,726,7,14.714,99.832,2.63,2.06,6.538,0.063,0.133,1.05,,,,,,,,,165307,8514,1.489,0.077,6718,0.06,0.034,29.4,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,12/05/2020,11350,264,238,751,25,16.286,102.209,2.377,2.143,6.763,0.225,0.147,1.09,,,,,,,,,173819,8512,1.565,0.077,6998,0.063,0.034,29.4,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,13/05/2020,11618,268,230.571,772,21,16.286,104.622,2.413,2.076,6.952,0.189,0.147,1.08,,,,,,,,,182585,8766,1.644,0.079,7516,0.068,0.0307,32.6,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,14/05/2020,11876,258,219,790,18,15,106.946,2.323,1.972,7.114,0.162,0.135,1.04,,,,,,,,,199205,16620,1.794,0.15,9119,0.082,0.024,41.6,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,15/05/2020,12091,215,232.571,806,16,15.714,108.882,1.936,2.094,7.258,0.144,0.142,0.98,,,,,,,,,209734,10529,1.889,0.095,9833,0.089,0.0237,42.3,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,16/05/2020,12305,214,242.143,817,11,16.143,110.809,1.927,2.181,7.357,0.099,0.145,0.95,,,,,,,,,219224,9490,1.974,0.085,10170,0.092,0.0238,42,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,17/05/2020,12513,208,245.571,824,7,15,112.682,1.873,2.211,7.42,0.063,0.135,0.92,,,,,,,,,228319,9095,2.056,0.082,10218,0.092,0.024,41.6,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,18/05/2020,12718,205,233.143,831,7,15,114.528,1.846,2.099,7.483,0.063,0.135,0.95,,,,,,,,,233713,5394,2.105,0.049,9772,0.088,0.0239,41.9,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,19/05/2020,12942,224,227.429,837,6,12.286,116.545,2.017,2.048,7.537,0.054,0.111,1.01,,,,,,,,,241067,7354,2.171,0.066,9607,0.087,0.0237,42.2,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,20/05/2020,13221,279,229,842,5,10,119.058,2.512,2.062,7.582,0.045,0.09,1.03,,,,,,,,,249282,8215,2.245,0.074,9528,0.086,0.024,41.6,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,21/05/2020,13434,213,222.571,846,4,8,120.976,1.918,2.004,7.618,0.036,0.072,0.99,,,,,,,,,257972,8690,2.323,0.078,8395,0.076,0.0265,37.7,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,22/05/2020,13597,163,215.143,857,11,7.286,122.444,1.468,1.937,7.717,0.099,0.066,0.97,,,,,,,,,266971,8999,2.404,0.081,8177,0.074,0.0263,38,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,23/05/2020,13777,180,210.286,863,6,6.571,124.065,1.621,1.894,7.771,0.054,0.059,1.04,,,,,,,,,274662,7691,2.473,0.069,7920,0.071,0.0266,37.7,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,24/05/2020,14035,258,217.429,868,5,6.286,126.388,2.323,1.958,7.817,0.045,0.057,1.18,,,,,,,,,280554,5892,2.526,0.053,7462,0.067,0.0291,34.3,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,25/05/2020,14319,284,228.714,873,5,6,128.946,2.557,2.06,7.862,0.045,0.054,1.35,,,,,,,,,285975,5421,2.575,0.049,7466,0.067,0.0306,32.6,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,26/05/2020,14669,350,246.714,886,13,7,132.097,3.152,2.222,7.979,0.117,0.063,1.53,,,,,,,,,293265,7290,2.641,0.066,7457,0.067,0.0331,30.2,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,27/05/2020,15049,380,261.143,904,18,8.857,135.519,3.422,2.352,8.141,0.162,0.08,1.69,,,,,,,,,300987,7722,2.71,0.07,7386,0.067,0.0354,28.3,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,28/05/2020,15588,539,307.714,921,17,10.714,140.373,4.854,2.771,8.294,0.153,0.096,1.9,,,,,,,,,310270,9283,2.794,0.084,7471,0.067,0.0412,24.3,people tested,,,,,,,,,,,,,,96.3,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,29/05/2020,16634,1046,433.857,942,21,12.143,149.793,9.419,3.907,8.483,0.189,0.109,2.04,,,,,,,,,318800,8530,2.871,0.077,7404,0.067,0.0586,17.1,people tested,,,,,,,,,,,,,,77.78,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,30/05/2020,17224,590,492.429,950,8,12.429,155.106,5.313,4.434,8.555,0.072,0.112,1.79,,,,,,,,,328190,9390,2.955,0.085,7647,0.069,0.0644,15.5,people tested,,,,,,,,,,,,,,77.78,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,31/05/2020,18086,862,578.714,957,7,12.714,162.868,7.762,5.211,8.618,0.063,0.114,1.63,,,,,,,,,337163,8973,3.036,0.081,8087,0.073,0.0716,14,people tested,,,,,,,,,,,,,,77.78,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,-16968.4,-6.58,-3.93,-152.8038916
Asia,Philippines,01/06/2020,18638,552,617,960,3,12.429,167.839,4.971,5.556,8.645,0.027,0.112,1.4,,,,,,,,,344616,7453,3.103,0.067,8377,0.075,0.0737,13.6,people tested,,,,,,,,,,,,,,77.78,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,02/06/2020,18997,359,618.286,966,6,11.429,171.072,3.233,5.568,8.699,0.054,0.103,1.26,,,,,,,,,355271,10655,3.199,0.096,8858,0.08,0.0698,14.3,people tested,,,,,,,,,,,,,,77.78,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,03/06/2020,19748,751,671.286,974,8,10,177.835,6.763,6.045,8.771,0.072,0.09,1.25,,,,,,,,,366014,10743,3.296,0.097,9290,0.084,0.0723,13.8,people tested,,,,,,,,,,,,,,77.78,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,04/06/2020,20382,634,684.857,984,10,9,183.544,5.709,6.167,8.861,0.09,0.081,1.16,,,,,,,,,376320,10306,3.389,0.093,9436,0.085,0.0726,13.8,people tested,,,,,,,,,,,,,,77.78,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,05/06/2020,20626,244,570.286,987,3,6.429,185.741,2.197,5.136,8.888,0.027,0.058,1.03,,,,,,,,,386818,10498,3.483,0.095,9717,0.088,0.0587,17,people tested,,,,,,,,,,,,,,77.78,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,06/06/2020,21340,714,588,994,7,6.286,192.171,6.43,5.295,8.951,0.063,0.057,1.1,,,,,,,,,398750,11932,3.591,0.107,10080,0.091,0.0583,17.1,people tested,,,,,,,,,,,,,,77.78,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,07/06/2020,21895,555,544.143,1003,9,6.571,197.169,4.998,4.9,9.032,0.081,0.059,1.08,,,,,,,,,406877,8127,3.664,0.073,9959,0.09,0.0546,18.3,people tested,,,,,,,,,,,,,,77.78,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,08/06/2020,22474,579,548,1011,8,7.286,202.383,5.214,4.935,9.104,0.072,0.066,1.09,,,,,,,,,417133,10256,3.756,0.092,10360,0.093,0.0529,18.9,people tested,,,,,,,,,,,,,,77.78,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,09/06/2020,22992,518,570.714,1017,6,7.286,207.048,4.665,5.139,9.158,0.054,0.066,1.1,,,,,,,,,427627,10494,3.851,0.095,10337,0.093,0.0552,18.1,people tested,,,,,,,,,,,,,,77.78,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,10/06/2020,23732,740,569.143,1027,10,7.571,213.711,6.664,5.125,9.248,0.09,0.068,1.1,,,,,,,,,437540,9913,3.94,0.089,10218,0.092,0.0557,18,people tested,,,,,,,,,,,,,,77.78,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,11/06/2020,24175,443,541.857,1036,9,7.429,217.701,3.989,4.88,9.329,0.081,0.067,1.04,,,,,,,,,447598,10058,4.031,0.091,10183,0.092,0.0532,18.8,people tested,,,,,,,,,,,,,,77.78,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,12/06/2020,24787,612,594.429,1052,16,9.286,223.212,5.511,5.353,9.473,0.144,0.084,1.02,,,,,,,,,459633,12035,4.139,0.108,10402,0.094,0.0571,17.5,people tested,,,,,,,,,,,,,,77.78,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,13/06/2020,25392,605,578.857,1074,22,11.429,228.66,5.448,5.213,9.672,0.198,0.103,0.99,,,,,,,,,471264,11631,4.244,0.105,10359,0.093,0.0559,17.9,people tested,,,,,,,,,,,,,,77.78,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,14/06/2020,25930,538,576.429,1088,14,12.143,233.505,4.845,5.191,9.798,0.126,0.109,0.96,,,,,,,,,479763,8499,4.32,0.077,10412,0.094,0.0554,18.1,people tested,,,,,,,,,,,,,,77.78,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,15/06/2020,26420,490,563.714,1098,10,12.429,237.917,4.413,5.076,9.888,0.09,0.112,0.95,,,,,,,,,488493,8730,4.399,0.079,10194,0.092,0.0553,18.1,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,16/06/2020,26781,361,541.286,1103,5,12.286,241.168,3.251,4.874,9.933,0.045,0.111,0.94,,,,,,,,,498388,9895,4.488,0.089,10109,0.091,0.0535,18.7,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,17/06/2020,27238,457,500.857,1108,5,11.571,245.284,4.115,4.51,9.978,0.045,0.104,1.01,,,,,,,,,513103,14715,4.621,0.133,10795,0.097,0.0464,21.6,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,18/06/2020,27799,561,517.714,1116,8,11.429,250.336,5.052,4.662,10.05,0.072,0.103,1.11,,,,,,,,,524438,11335,4.723,0.102,10977,0.099,0.0472,21.2,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,19/06/2020,28459,660,524.571,1130,14,11.143,256.279,5.943,4.724,10.176,0.126,0.1,1.19,,,,,,,,,539371,14933,4.857,0.134,11391,0.103,0.0461,21.7,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,20/06/2020,29400,941,572.571,1150,20,10.857,264.753,8.474,5.156,10.356,0.18,0.098,1.27,,,,,,,,,552576,13205,4.976,0.119,11616,0.105,0.0493,20.3,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,21/06/2020,30052,652,588.857,1169,19,11.571,270.624,5.871,5.303,10.527,0.171,0.104,1.23,,,,,,,,,563687,11111,5.076,0.1,11989,0.108,0.0491,20.4,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,22/06/2020,30682,630,608.857,1177,8,11.286,276.298,5.673,5.483,10.599,0.072,0.102,1.25,,,,,,,,,575418,11731,5.182,0.106,12418,0.112,0.049,20.4,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,23/06/2020,31825,1143,720.571,1186,9,11.857,286.591,10.293,6.489,10.68,0.081,0.107,1.31,,,,,,,,,590411,14993,5.317,0.135,13146,0.118,0.0548,18.2,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,24/06/2020,32295,470,722.429,1204,18,13.714,290.823,4.232,6.506,10.842,0.162,0.123,1.19,,,,,,,,,603474,13063,5.434,0.118,12910,0.116,0.056,17.9,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,25/06/2020,33069,774,752.857,1212,8,13.714,297.793,6.97,6.78,10.914,0.072,0.123,1.21,,,,,,,,,618557,15083,5.57,0.136,13446,0.121,0.056,17.9,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,26/06/2020,34073,1004,802,1224,12,13.429,306.834,9.041,7.222,11.022,0.108,0.121,1.2,,,,,,,,,634568,16011,5.714,0.144,13600,0.122,0.059,17,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,27/06/2020,34803,730,771.857,1236,12,12.286,313.408,6.574,6.951,11.13,0.108,0.111,1.15,,,,,,,,,651315,16747,5.865,0.151,14106,0.127,0.0547,18.3,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,28/06/2020,35455,652,771.857,1244,8,10.714,319.279,5.871,6.951,11.202,0.072,0.096,1.15,,,,,,,,,665710,14395,5.995,0.13,14575,0.131,0.053,18.9,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,29/06/2020,36438,983,822.286,1255,11,11.143,328.132,8.852,7.405,11.302,0.099,0.1,1.26,,,,,,,,,682614,16904,6.147,0.152,15314,0.138,0.0537,18.6,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,30/06/2020,37514,1076,812.714,1266,11,11.429,337.821,9.69,7.319,11.401,0.099,0.103,1.31,,,,,,,,,697570,14956,6.282,0.135,15308,0.138,0.0531,18.8,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,-17794.6,-5.8,-1.68,-160.2439906
Asia,Philippines,01/07/2020,38511,997,888,1270,4,9.429,346.799,8.978,7.997,11.437,0.036,0.085,1.29,,,,,,,,,715908,18338,6.447,0.165,16062,0.145,0.0553,18.1,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,02/07/2020,38805,294,819.429,1274,4,8.857,349.447,2.648,7.379,11.473,0.036,0.08,1.29,,,,,,,,,733602,17694,6.606,0.159,16435,0.148,0.0499,20.1,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,03/07/2020,40336,1531,894.714,1280,6,8,363.234,13.787,8.057,11.527,0.054,0.072,1.53,,,,,,,,,752422,18820,6.776,0.169,16836,0.152,0.0531,18.8,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,04/07/2020,41830,1494,1003.857,1290,10,7.714,376.688,13.454,9.04,11.617,0.09,0.069,1.65,,,,,,,,,773290,20868,6.964,0.188,17425,0.157,0.0576,17.4,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,05/07/2020,44254,2424,1257,1297,7,7.571,398.516,21.829,11.32,11.68,0.063,0.068,1.76,,,,,,,,,788745,15455,7.103,0.139,17576,0.158,0.0715,14,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,06/07/2020,46333,2079,1413.571,1303,6,6.857,417.238,18.722,12.729,11.734,0.054,0.062,1.68,,,,,,,,,805813,17068,7.257,0.154,17600,0.158,0.0803,12.5,people tested,,,,,,,,,,,,,,83.33,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,07/07/2020,47873,1540,1479.857,1309,6,6.143,431.106,13.868,13.326,11.788,0.054,0.055,1.52,,,,,,,,,828132,22319,7.457,0.201,18652,0.168,0.0793,12.6,people tested,,,,,,,,,,,,,,80.56,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,08/07/2020,50359,2486,1692.571,1314,5,6.286,453.493,22.387,15.242,11.833,0.045,0.057,1.44,,,,,,,,,849903,21771,7.654,0.196,19142,0.172,0.0884,11.3,people tested,,,,,,,,,,,,,,80.56,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,09/07/2020,51754,1395,1849.857,1314,0,5.714,466.055,12.562,16.658,11.833,0,0.051,1.21,,,,,,,,,873779,23876,7.869,0.215,20025,0.18,0.0924,10.8,people tested,,,,,,,,,,,,,,80.56,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
